,pobreza,P01F03,P15B02,P15B04,P15B06A,P13A02A,P06B01,P06B10A,P06B10B,P09A03B,P09A03C,P09B02B,P09B02C,P09F03B,P09F03C,P09F04B,P09F04C,P09F05B,P09F05C,P09F06B,P09F06C,P09F07B,P09F07C,P09F08B,P09F08C,P09F09B,P09F09C,P10B01,P10B08,P10B20B,P11A05B,P11A06B
11201,No pobre,0.0,0.0,0.0,0.0,1.0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.2,0.0,1.4,0.0,0.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,300.0,0.0,60.0,0.0
11202,No pobre,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,0.0
11203,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.0,0.6,400.0,0.0,60.0,0.0
11204,Pobre ext.,0.0,0.0,0.0,0.0,0.0,8,0.0,5.625,0.0,0.0,0.0,11.25,0.375,0.0,2.75,3.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.75,0.5,200.0,0.0,37.5,0.0
11205,No pobre,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2400.0
11206,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,2.2857142857142856,0.0,0.8571428571428571,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,457.14285714285717,71.42857142857143,0.0,0.0
11207,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,3,0.0,1.4285714285714286,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,2.7142857142857144,8.571428571428571,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,257.14285714285717,42.857142857142854,0.0,0.0
11208,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,4.222222222222222,3.3333333333333335,0.5555555555555556,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,466.6666666666667,0.0,0.0,0.0
11209,No pobre,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,400.0,0.0,0.0
11210,Pobre ext.,0.0,0.0,0.0,0.0,1.0,3,0.0,3.6,0.8,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.8,6.0,0.0,0.0,2.6,0.0,0.4,12.0,0.8,0.0,0.8,288.0,0.0,0.0,0.0
11211,No pobre,50.0,0.0,0.0,0.0,0.0,2,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,500.0
11212,Pobre no extr.,0.0,112.0,0.0,1.0,0.0,4,0.0,5.0,1.1666666666666667,0.0,0.0,5.0,1.0,0.0,3.6666666666666665,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
11213,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.6666666666666665,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,250.0,0.0,0.0,0.0
11214,No pobre,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,5.0,0.3333333333333333,10.0,0.3333333333333333,10.0,0.0,10.0,0.0,0.0,0.0,6.666666666666667,2.0,0.0,1.3333333333333333,133.33333333333334,0.0,0.0,0.0
11215,Pobre ext.,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.75,0.0,0.0,0.0,0.0,7.5,0.25,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.5,210.0,0.0,0.0,0.0
11216,No pobre,0.0,0.0,3000.0,1.0,0.0,4,0.0,9.166666666666666,0.0,0.0,0.0,3.3333333333333335,0.16666666666666666,0.0,2.8333333333333335,0.0,0.3333333333333333,9.166666666666666,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.8333333333333334,10.0,0.16666666666666666,166.66666666666666,0.0,0.0,58.333333333333336
11217,Pobre no extr.,0.0,0.0,0.0,1.0,0.0,1,0.0,3.0,6.5,0.0,0.0,3.0,2.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
11218,Pobre ext.,0.0,120.0,0.0,0.0,0.0,5,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,1.5,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.5,250.0,0.0,0.0,0.0
11219,No pobre,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,256.0,0.0,0.0,0.0
11220,Pobre ext.,0.0,0.0,0.0,0.0,0.0,6,0.0,8.571428571428571,0.0,0.0,0.0,12.857142857142858,0.8571428571428571,0.0,1.5714285714285714,8.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.8571428571428571,12.857142857142858,0.5714285714285714,321.42857142857144,0.0,0.0,0.0
11221,No pobre,0.0,0.0,0.0,0.0,1.0,6,0.16666666666666666,2.5,0.0,0.0,0.0,5.0,0.6666666666666666,0.0,3.6666666666666665,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,5.0,1.1666666666666667,166.66666666666666,0.0,0.0,0.0
11222,No pobre,0.0,0.0,0.0,0.0,0.0,8,0.0,15.88888888888889,1.2222222222222223,0.0,0.0,0.0,0.2222222222222222,3.3333333333333335,3.4444444444444446,3.3333333333333335,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,4.444444444444445,0.8888888888888888,3.3333333333333335,0.5555555555555556,200.0,0.0,0.0,0.0
11223,No pobre,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.4444444444444446,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2222222222222222,105.55555555555556,0.0,0.0,0.0
11224,No pobre,0.0,0.0,4000.0,1.0,0.0,5,0.16666666666666666,3.3333333333333335,0.0,0.0,0.16666666666666666,0.0,0.0,3.3333333333333335,3.1666666666666665,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,2.5,0.0,0.16666666666666666,333.3333333333333,0.0,0.0,0.0
11225,No pobre,3000.0,0.0,0.0,0.0,0.0,3,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,16.666666666666668,3.6666666666666665,0.0,0.0,10.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,2.3333333333333335,0.0,0.6666666666666666,550.0,0.0,0.0,0.0
11226,Pobre ext.,200.0,0.0,0.0,0.0,1.0,4,0.16666666666666666,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,5.0,3.6666666666666665,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.8333333333333334,416.6666666666667,33.333333333333336,0.0,0.0
11227,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,12.5,1.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.0,15.0,1.0,1045.0,75.0,0.0,0.0
11228,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,2.5,0.0,0.0,0.0,5.0,0.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.5,15.0,0.25,0.0,0.0,0.0,0.0
11229,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,2.5,1.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,5.0,0.16666666666666666,0.0,0.0,0.0,416.6666666666667
11230,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,6.714285714285714,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,8.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,12.857142857142858,0.42857142857142855,4.285714285714286,0.5714285714285714,0.0,0.0,85.71428571428571,0.0
11231,Pobre no extr.,0.0,200.0,0.0,0.0,0.0,9,0.0,8.181818181818182,0.0,0.0,0.0,8.181818181818182,0.0,0.0,3.3636363636363638,0.0,0.2727272727272727,0.0,0.0,0.0,0.8181818181818182,0.0,0.18181818181818182,8.636363636363637,0.5454545454545454,1.8181818181818181,0.09090909090909091,0.0,0.0,0.0,190.9090909090909
11232,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,10.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
11233,No pobre,0.0,1800.0,7000.0,1.0,0.0,4,0.0,5.833333333333333,0.0,0.0,0.0,3.3333333333333335,0.0,6.666666666666667,1.0,5.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.3333333333333333,833.3333333333334,0.0,0.0,0.0
11234,No pobre,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,10.0,0.6666666666666666,0.0,0.0,0.0,0.0
11235,No pobre,0.0,600.0,0.0,1.0,0.0,5,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.5,0.0,0.6666666666666666,519.3333333333334,0.0,50.0,0.0
11236,Pobre ext.,0.0,0.0,0.0,0.0,0.0,5,0.0,7.857142857142857,2.142857142857143,0.0,2.142857142857143,6.0,1.7142857142857142,0.0,1.2857142857142858,0.0,0.42857142857142855,4.285714285714286,0.0,0.0,0.0,0.0,0.0,4.285714285714286,2.0,0.0,1.0,371.42857142857144,0.0,42.857142857142854,0.0
11237,No pobre,0.0,0.0,0.0,0.0,1.0,4,0.0,6.0,0.0,0.0,0.0,12.0,0.4,8.0,3.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.8,750.0,0.0,60.0,0.0
11238,Pobre no extr.,0.0,0.0,0.0,0.0,1.0,2,0.0,1.6666666666666667,0.0,0.0,0.0,3.3333333333333335,0.16666666666666666,5.0,0.6666666666666666,1.6666666666666667,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.3333333333333333,240.0,0.0,0.0,0.0
11239,No pobre,0.0,0.0,0.0,0.0,0.0,5,0.0,2.857142857142857,0.7142857142857143,0.0,0.0,2.857142857142857,0.0,5.714285714285714,1.7142857142857142,4.285714285714286,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,2.2857142857142856,0.0,0.5714285714285714,171.42857142857142,71.42857142857143,42.857142857142854,0.0
11240,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,6,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,10.0,3.6666666666666665,0.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.8333333333333334,760.0,166.66666666666666,0.0,0.0
11241,No pobre,0.0,0.0,0.0,0.0,0.0,9,0.0,1.0,1.4,0.0,0.1,0.0,0.5,3.0,1.2,0.0,0.0,0.0,0.0,0.0,2.8,3.0,0.0,0.0,0.0,0.0,0.9,542.0,0.0,0.0,0.0
11242,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,5,0.16666666666666666,10.833333333333334,0.0,0.0,0.0,1.6666666666666667,0.0,15.0,1.8333333333333333,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,10.0,0.5,700.0,100.0,0.0,0.0
11243,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,7,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,3.2857142857142856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,4.285714285714286,0.8571428571428571,300.0,0.0,0.0,0.0
11244,Pobre ext.,0.0,0.0,0.0,0.0,0.0,2,0.0,4.4,0.0,0.0,0.0,0.0,0.2,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,240.0,0.0,0.0,0.0
11245,Pobre no extr.,0.0,0.0,0.0,0.0,2.0,3,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,312.5,0.0,0.0,0.0
11246,Pobre ext.,0.0,0.0,0.0,0.0,0.0,6,0.0,3.75,0.375,0.0,0.0,0.0,0.375,0.0,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2.5,3.25,0.0,0.5,330.0,0.0,0.0,0.0
11247,Pobre ext.,0.0,0.0,0.0,0.0,0.0,10,0.0,8.636363636363637,0.8181818181818182,0.0,0.0,0.0,0.36363636363636365,10.909090909090908,3.4545454545454546,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,1.7272727272727273,0.0,0.45454545454545453,227.27272727272728,0.0,0.0,0.0
11248,Pobre ext.,60.0,0.0,0.0,0.0,0.0,5,0.0,1.4285714285714286,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,7.142857142857143,2.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,0.0,0.5714285714285714,342.85714285714283,0.0,85.71428571428571,0.0
11249,Pobre ext.,0.0,0.0,0.0,0.0,0.0,4,0.16666666666666666,1.6666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.3333333333333335,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,416.6666666666667,0.0,0.0,0.0
11250,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,5.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,4.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.16666666666666666,800.0,0.0,0.0,0.0
11251,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,1.6,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.6,360.0,0.0,0.0,0.0
11252,No pobre,0.0,0.0,0.0,0.0,2.0,4,0.0,3.75,1.25,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,1.0,0.0,0.0,0.0,0.0
11253,Pobre no extr.,60.0,0.0,0.0,0.0,0.0,3,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,3.0,0.0,0.5,360.0,0.0,0.0,0.0
11254,No pobre,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,266.6666666666667,0.0,266.6666666666667,0.0
11255,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,4,0.0,12.0,0.0,0.0,0.0,0.0,0.4,0.0,3.0,0.0,3.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,60.0,0.0
11256,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,9,0.0,9.545454545454545,0.0,0.0,0.0,16.363636363636363,0.09090909090909091,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,2.272727272727273,5.454545454545454,0.09090909090909091,0.0,0.0,272.72727272727275,0.0
11257,No pobre,0.0,0.0,0.0,0.0,2.0,5,0.0,2.142857142857143,2.2857142857142856,0.0,0.0,4.285714285714286,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,4.285714285714286,0.7142857142857143,0.0,0.0,0.0,0.0
11258,No pobre,0.0,400.0,0.0,1.0,0.0,2,0.0,10.0,3.75,0.0,0.0,0.0,0.5,0.0,2.25,0.0,1.75,0.0,0.0,0.0,0.0,5.0,0.25,12.5,0.5,15.0,0.25,0.0,0.0,0.0,0.0
11259,No pobre,50.0,0.0,0.0,0.0,1.0,6,0.0,3.5714285714285716,0.0,0.0,0.0,1.4285714285714286,0.0,4.285714285714286,1.7142857142857142,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,2.857142857142857,4.285714285714286,0.2857142857142857,0.0,0.0,300.0,214.28571428571428
11260,No pobre,32.0,0.0,0.0,0.0,0.0,3,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.5,0.5,7.5,0.0,0.0,0.0,0.0,0.0,7.5,2.75,0.0,0.25,0.0,0.0,0.0,525.0
11261,No pobre,25.0,0.0,0.0,0.0,1.0,2,0.0,20.0,0.0,0.0,0.0,0.0,0.5,10.0,3.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,2600.0,0.0,0.0,0.0
11262,Pobre no extr.,125.0,0.0,0.0,0.0,1.0,6,0.0,11.25,1.875,0.0,0.0,0.0,0.0,7.5,2.25,0.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,5.625,1.0,11.25,1.125,750.0,300.0,25.0,0.0
11263,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,4,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,420.0,0.0,0.0,0.0
11264,Pobre no extr.,60.0,0.0,0.0,0.0,0.0,5,0.0,11.25,0.0,0.0,0.0,0.0,0.625,0.0,3.125,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,745.0,25.0,37.5,0.0
11265,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,5,0.0,5.625,0.0,0.0,0.0,0.0,0.0,11.25,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.375,650.0,0.0,375.0,0.0
11266,No pobre,0.0,0.0,0.0,0.0,0.0,5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,3.2,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,610.0,0.0,0.0,0.0
11267,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,6,0.0,9.375,0.0,0.0,0.0,0.0,0.0,3.75,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,0.125,187.5,0.0,0.0,225.0
11268,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.25,1050.0,0.0,0.0,0.0
11269,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.4,1806.0,0.0,0.0,0.0
11270,No pobre,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,250.0,0.0,0.0,0.0
11271,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,2,0.0,5.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,266.6666666666667,0.0,100.0,0.0
11272,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,5,0.2,2.0,0.0,0.0,0.0,0.0,1.2,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,450.0,0.0,0.0,0.0
11273,Pobre no extr.,2110.0,0.0,0.0,0.0,0.0,3,0.0,12.5,1.75,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.25,150.0,0.0,600.0,0.0
11274,Pobre ext.,0.0,0.0,0.0,0.0,0.0,4,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,107.14285714285714,0.0,0.0,0.0
11275,Pobre ext.,0.0,0.0,0.0,0.0,0.0,6,0.0,6.111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,211.11111111111111,0.0,0.0,0.0
11276,Pobre ext.,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,187.5,0.0,0.0,0.0
11277,Pobre ext.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,400.0,0.0,0.0,0.0
11278,Pobre no extr.,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0
11279,Pobre ext.,0.0,0.0,0.0,0.0,0.0,2,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,4.166666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,166.66666666666666,0.0,50.0,0.0
11280,Pobre ext.,0.0,0.0,0.0,0.0,0.0,5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,200.0,0.0,0.0,0.0
11281,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,4,0.0,12.0,0.0,0.0,0.0,0.0,0.4,12.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,370.0,0.0,0.0,0.0
11282,Pobre ext.,0.0,0.0,0.0,0.0,0.0,6,0.0,5.0,0.0,0.0,0.0,0.0,0.125,0.0,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,75.0,0.0,0.0,0.0
11283,Pobre ext.,0.0,0.0,0.0,0.0,0.0,2,0.0,6.25,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,650.0,0.0,0.0,0.0
11284,Pobre ext.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,240.0,0.0,0.0,0.0
11285,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11286,No pobre,0.0,0.0,0.0,0.0,2.0,2,0.25,7.5,2.5,0.0,0.5,0.0,0.25,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,15.0,1.75,0.0,0.0,0.0,0.0
11287,Pobre ext.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,400.0,0.0,0.0,0.0
11288,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,2.6666666666666665,10.0,0.16666666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
11289,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.75,7.5,0.0,0.0,0.0,0.0,1.0,375.0,0.0,0.0,0.0
11290,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.4,6.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,260.0,0.0,0.0,0.0
11291,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,5,0.0,0.7142857142857143,1.4285714285714286,0.0,0.0,2.857142857142857,0.42857142857142855,0.0,1.1428571428571428,4.285714285714286,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,42.857142857142854,0.0
11292,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,2.8,0.0,0.0,0.0,0.6,0.0,2.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0
11293,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,5,0.0,0.8333333333333334,0.08333333333333333,0.0,0.0,2.5,0.08333333333333333,0.0,1.5,2.5,0.08333333333333333,2.5,0.0,0.0,0.08333333333333333,5.0,0.0,0.0,0.0,0.0,0.3333333333333333,125.0,0.0,0.0,0.0
